date,month,day,year,price,totalCirculation,totalTransactionFees,numberofUniqueBitcoinAddresses,totalOutputVolumeValue,dailyMinersRevenue,difficulty,averageNumberOfTransactionsPerBlock,high,low,
11/20/2014,11,20,2014,361.7,13522025,12.9020255,177646,1049769.09,1243162.9,40300030328,646,371.16,352.67,
11/21/2014,11,21,2014,356.9,13525125,13.09970976,174282,1154314.516,1111029.7,40300030328,629,387.68,366.01,
11/22/2014,11,22,2014,359.8,13529075,11.58254175,166491,1010860.917,1425167.8,40300030328,633,395.03,374.88,
11/23/2014,11,23,2014,362.99,13532600,11.46468237,224922,630481.049,1283532.64,40300030328,554,378.86,366.38,
11/24/2014,11,24,2014,384,13536475,12.49930625,163316,684551.8473,1492608,40300030328,539,375.08,369.57,
11/25/2014,11,25,2014,381.03,13539675,12.20971239,169442,971907.5627,1223868.36,40300030328,518,383.42,358.73,
11/26/2014,11,26,2014,371.44,13543250,13.02889699,180983,1104521.734,1332726.72,40300030328,665,387.93,372.87,
11/27/2014,11,27,2014,372.62,13546525,11.78619228,178381,1029359.486,1224429.32,40300030328,709,383.42,374.8,
11/28/2014,11,28,2014,376.12,13550400,11.65678584,175185,1213410.976,1461602.32,40300030328,804,384.83,377.77,
11/29/2014,11,29,2014,377.22,13554175,11.54299905,166646,1033732.094,1428154.92,40300030328,681,386.12,380.02,
11/30/2014,11,30,2014,375.96,13558075,11.696469,245004,990440.1206,1470379.56,40300030328,619,384.86,375.72,
12/1/2014,12,1,2014,381.72,13561650,14.00206215,174232,1309082.45,1369993.08,40300030328,576,379.79,369.4,
12/2/2014,12,2,2014,381.93,13565200,14.21393491,205483,1337249.838,1361198.52,40300030328,634,379.89,367.16,
12/3/2014,12,3,2014,378.25,13568225,13.58502718,199881,1219368.151,1149123.5,40300030328,563,379.57,372,
12/4/2014,12,4,2014,371.67,13571925,14.05123147,186491,993707.5456,1380382.38,40007470271,644,379.55,374.52,
12/5/2014,12,5,2014,373.98,13575675,13.71698344,194141,1282269.548,1407286.74,40007470271,553,377.97,362.6,
12/6/2014,12,6,2014,374.05,13579300,11.67542429,173360,680509.6613,1360045.8,40007470271,591,363.8,346.19,
12/7/2014,12,7,2014,375.73,13582350,10.89598656,232300,804717.078,1149733.8,40007470271,564,352.86,346.1,
12/8/2014,12,8,2014,367.01,13586100,12.62220787,183776,1393038.481,1380691.62,40007470271,556,362.39,339.07,
12/9/2014,12,9,2014,350.29,13589575,14.93934077,191539,1356402.3,1222161.81,40007470271,560,355.18,347.28,
12/10/2014,12,10,2014,350.97,13593675,12.66263071,190602,1349030.263,1443188.64,40007470271,625,352.78,347.02,
12/11/2014,12,11,2014,356.1,13597300,12.19265382,187113,826047.1887,1295135.7,40007470271,742,353.94,346.53,
12/12/2014,12,12,2014,355.08,13600850,11.48717516,177462,748838.7466,1264439.88,40007470271,737,352.23,345.66,
12/13/2014,12,13,2014,350.31,13604425,10.95838328,174655,936868.6789,1255861.35,40007470271,742,346.99,326.81,
12/14/2014,12,14,2014,353.28,13607725,10.70376498,231376,602573.1564,1169356.8,40007470271,742,334.09,315.46,
12/15/2014,12,15,2014,352.15,13611550,14.79932134,215842,838145.7245,1351903.85,40007470271,648,324.89,304.33,
12/16/2014,12,16,2014,336.73,13614875,14.58563393,204914,987898.2975,1124341.47,40007470271,557,319.68,307.17,
12/17/2014,12,17,2014,318.2,13618050,13.840813,203993,1013157.429,1014421.6,40007470271,693,331.07,316.63,
12/18/2014,12,18,2014,317.7,13621525,15.70384421,225354,1297165.975,1108773,39457671307,615,330.65,318.54,
12/19/2014,12,19,2014,317.63,13624625,14.30375502,160502,883379.8209,989099.82,39457671307,592,334.9,321.26,
12/20/2014,12,20,2014,325.7,13628150,12.89936506,240775,755847.5988,1152000.9,39457671307,418,338.24,330.11,
12/21/2014,12,21,2014,326.93,13631775,11.33814908,204217,597130.4303,1188717.48,39457671307,497,336.18,322.49,
12/22/2014,12,22,2014,332.53,13635000,13.1266531,195624,1311029.418,1076732.14,39457671307,492,324.22,318.13,
12/23/2014,12,23,2014,336.96,13639050,14.11126208,210726,1095934.414,1369405.44,39457671307,447,331.48,317.29,
12/24/2014,12,24,2014,327.59,13642825,12.39728577,174711,1028991.521,1240583.33,39457671307,472,329.88,313.52,
12/25/2014,12,25,2014,319.31,13647050,9.64807936,147374,901768.4701,1351958.54,39457671307,583,319.91,312.35,
12/26/2014,12,26,2014,328.09,13650650,16.42976058,145412,635722.5598,1186373.44,39457671307,540,321.11,314.14,
12/27/2014,12,27,2014,314.45,13654650,19.41831457,188604,711498.4051,1263774.55,39457671307,355,317.63,311.37,
12/28/2014,12,28,2014,317.5,13658825,12.04266588,236392,698406.146,1329372.5,39457671307,451,320.97,311.41,
12/29/2014,12,29,2014,314.49,13663050,14.06563348,159314,693097.2734,1333123.11,39457671307,505,320.67,314.87,
12/30/2014,12,30,2014,313.09,13666700,13.95085145,181005,1118283.639,1146848.67,39457671307,515,316.72,314.2,
12/31/2014,12,31,2014,317.4,13670575,12.44896755,157377,989198.004,1233733.8,40640955017,558,316.87,280.84,
1/1/2015,1,1,2015,315.7,13674725,8.00307587,116012,489722.0732,1312680.6,40640955017,555,287.42,256.83,
1/2/2015,1,2,2015,316.15,13678725,10.72769484,168563,695649.9484,1267761.5,40640955017,627,278.72,264.53,
1/3/2015,1,3,2015,302.33,13682825,11.90608788,207571,774531.6795,1242878.63,40640955017,734,288.79,273.28,
1/4/2015,1,4,2015,270.93,13686975,20.28810703,206228,1193920.561,1129778.1,40640955017,692,300.57,283.61,
1/5/2015,1,5,2015,276.8,13691175,16.96708357,193982,1083677.283,1166988.8,40640955017,751,295.13,282.37,
1/6/2015,1,6,2015,276.8,13695100,12.85666757,179154,1113410.373,1089761.6,40640955017,639,292.22,281.14,
1/7/2015,1,7,2015,276.8,13698800,13.40521434,180992,1286463.671,1027758.4,40640955017,598,289.83,275.06,
1/8/2015,1,8,2015,276.8,13702175,14.45388694,186319,1220111.037,938075.2,40640955017,943,280.45,265.18,
1/9/2015,1,9,2015,276.8,13705975,16.14480781,201458,1272129.628,1056268.8,40640955017,691,272.65,265.11,
1/10/2015,1,10,2015,278,13709500,15.44061914,251092,1161365.529,984120,40640955017,833,269.02,220.24,
1/11/2015,1,11,2015,272.25,13713175,14.29837347,209755,1288684.759,1004330.25,40640955017,755,224.71,172.45,
1/12/2015,1,12,2015,270,13717275,32.63994364,185802,1006862.227,1115640,43971662056,655,228.54,177.87,
1/13/2015,1,13,2015,230.89,13719900,14.44909631,199744,1638176.188,609318.71,43971662056,584,222.13,199.94,
1/14/2015,1,14,2015,176.5,13723675,15.87551555,228898,2363588.937,668935,43971662056,607,212.8,194.9,
1/15/2015,1,15,2015,218.11,13727150,16.54900624,212403,2644489.468,761422.01,43971662056,824,219.91,194.83,
1/16/2015,1,16,2015,205.35,13730875,15.88562435,219873,1973818.741,768009,43971662056,731,217.89,206.69,
1/17/2015,1,17,2015,197.12,13734300,12.64597155,254267,1295133.394,677501.44,43971662056,633,216,205.61,
1/18/2015,1,18,2015,211.18,13738025,12.75025624,223392,987549.5258,789179.66,43971662056,703,227.9,211.83,
1/19/2015,1,19,2015,212.39,13741900,15.80453034,197559,961837.517,826197.1,43971662056,740,238.36,225.74,
1/20/2015,1,20,2015,212.99,13744900,14.41535966,194860,1340464,641951.86,43971662056,653,235.85,225.55,
1/21/2015,1,21,2015,215.2,13748325,13.96816034,197159,1331879.333,739857.6,43971662056,830,248.75,230.47,
1/22/2015,1,22,2015,233.9,13752075,13.45202348,188687,1361930.617,880165.7,43971662056,683,255.52,244.26,
1/23/2015,1,23,2015,233.03,13755175,13.16868437,179966,1062942.253,725422.39,43971662056,565,309,254.57,
1/24/2015,1,24,2015,244.64,13758200,12.18056487,172854,1201496.78,742971.68,43971662056,520,276.31,250.31,
1/25/2015,1,25,2015,247.11,13761350,12.2871243,256121,960414.8217,781361.82,43971662056,621,267.11,226.35,
1/26/2015,1,26,2015,271.47,13764525,16.3312645,236920,1985592.629,866260.77,43971662056,540,238.93,221.06,
1/27/2015,1,27,2015,266.03,13768150,13.84178061,204121,1238580.794,967817.14,43971662056,465,242.77,225.54,
1/28/2015,1,28,2015,249.25,13772100,12.2880246,165874,928260.2555,987528.5,41272873895,566,233.75,216.41,
1/29/2015,1,29,2015,233.19,13776350,11.80085579,171619,960905.2185,993622.59,41272873895,692,232.12,211.97,
1/30/2015,1,30,2015,230.11,13779825,11.96990901,167768,928813.6772,802163.46,41272873895,554,242.76,222.4,
1/31/2015,1,31,2015,229.7,13783700,12.15581794,239182,771780.3176,892843.9,41272873895,612,246.65,223.97,
2/1/2015,2,1,2015,220.72,13787950,11.00546903,208727,825510.1537,940487.92,41272873895,476,231.22,221.17,
2/2/2015,2,2,2015,223,13791625,12.12436146,185554,934329.6956,822201,41272873895,501,230.29,215.46,
2/3/2015,2,3,2015,236.51,13795000,13.44597638,207461,1169774.191,801295.88,41272873895,646,225.82,216.23,
2/4/2015,2,4,2015,222.56,13799025,12.3462302,198955,1254353.855,898474.72,41272873895,618,232.26,222.86,
2/5/2015,2,5,2015,217.37,13802700,12.51951528,181629,1271930.421,801443.19,41272873895,690,230.35,221.38,
2/6/2015,2,6,2015,220.47,13807075,11.45022497,186259,1017057.813,966981.42,41272873895,658,224.49,216.68,
2/7/2015,2,7,2015,225.16,13811375,12.10137628,180449,698170.2905,970889.92,41272873895,690,222.43,216.09,
2/8/2015,2,8,2015,223.5,13814575,11.45311434,251391,640910.2696,717658.5,41272873895,767,223.77,219.04,
2/9/2015,2,9,2015,220.39,13818450,13.78402009,197636,813074.0175,856876.32,44455415962,664,223.36,218.67,
2/10/2015,2,10,2015,220.16,13822200,14.18461123,189629,820608.7881,828682.24,44455415962,636,240.81,221.84,
2/11/2015,2,11,2015,221.99,13825950,14.66267797,189188,868785.5271,835570.36,44455415962,654,260.75,235.76,
2/12/2015,2,12,2015,221.83,13829350,13.49018655,202264,819424.1746,757105.79,44455415962,638,267.18,227.58,
2/13/2015,2,13,2015,239.94,13832850,15.93974552,256202,1009747.505,843389.1,44455415962,649,239.9,229.09,
2/14/2015,2,14,2015,245.31,13836875,16.67820257,243646,743325.9236,991297.71,44455415962,585,246.08,232.43,
2/15/2015,2,15,2015,243.99,13840225,13.43496996,295507,734014.8402,820538.37,44455415962,582,244.9,232.66,
2/16/2015,2,16,2015,235.86,13844175,15.54431223,223579,735253.3224,935184.9,44455415962,670,244.02,236.11,
2/17/2015,2,17,2015,244,13848050,15.13607471,226216,769047.253,949160,44455415962,569,247.95,240.05,
2/18/2015,2,18,2015,234.87,13852075,15.30417671,223247,814178.3678,948874.8,44455415962,707,248.87,244.14,
2/19/2015,2,19,2015,241.59,13856175,13.71575584,181312,703399.9095,993659.67,44455415962,756,247.43,234.05,
2/20/2015,2,20,2015,243.56,13860325,13.92458106,194679,723775.8868,1013940.28,44455415962,671,241.22,232.5,
2/21/2015,2,21,2015,245.66,13863775,14.40873654,248310,765685.8418,850966.24,44455415962,703,241.46,237.67,
2/22/2015,2,22,2015,236,13867550,12.44675566,223159,480914.1455,893732,44455415962,654,240.58,236.73,
2/23/2015,2,23,2015,237.09,13870975,13.83752097,215517,718922.6506,815115.42,46684376317,668,238.94,235.4,
2/24/2015,2,24,2015,240.1,13874425,14.56045942,196851,830578.4114,831706.4,46684376317,575,257.62,237.51,
2/25/2015,2,25,2015,238.59,13878325,15.13904695,194596,793938.9817,934079.85,46684376317,686,256.07,249.92,
2/26/2015,2,26,2015,237.5,13881925,14.42623973,189240,783337.0584,858325,46684376317,708,262.77,247.35,
2/27/2015,2,27,2015,254,13885875,14.17573583,199935,1875028.085,1006856,46684376317,667,277.5,258.48,
2/28/2015,2,28,2015,252.98,13889250,13.71948104,238834,711898.997,857096.24,46684376317,847,287.82,267.99,
3/1/2015,3,1,2015,247.56,13893000,12.66952726,229461,915290.39,931320.72,46684376317,609,284.38,268.08,
3/2/2015,3,2,2015,263.81,13896750,16.08425123,213896,2057569.867,993508.46,46684376317,668,282.75,264.85,
3/3/2015,3,3,2015,275.8,13900600,15.32856227,216316,1209244.95,1065967,46684376317,554,278.22,270.15,
3/4/2015,3,4,2015,281.65,13904525,15.09375814,211468,927352.9018,1109701,46684376317,730,279.36,270.72,
3/5/2015,3,5,2015,265.63,13907375,14.20542004,195590,1005916.168,760764.32,46684376317,744,279.04,273.29,
3/6/2015,3,6,2015,272.12,13911325,17.21188567,199410,940738.476,1079500.04,46684376317,619,293.49,275.18,
3/7/2015,3,7,2015,275.83,13914850,13.57345998,222227,982317.3265,975886.54,46684376317,734,301.41,289.29,
3/8/2015,3,8,2015,273.87,13918750,13.14254063,213398,2518102.636,1071653.31,46684376317,696,297.5,290.81,
3/9/2015,3,9,2015,287.48,13922050,14.01348729,201698,869353.1422,952708.72,47427554951,662,297.82,293,
3/10/2015,3,10,2015,294.06,13925825,16.8128673,210072,1209163.672,1114781.46,47427554951,574,295.62,284.12,
3/11/2015,3,11,2015,293.29,13929975,15.46580835,208179,964364.1318,1221552.85,47427554951,746,286.77,281.06,
3/12/2015,3,12,2015,297.39,13933300,14.35821792,193924,1105245.833,992985.21,47427554951,728,287.51,281.37,
3/13/2015,3,13,2015,289.51,13936775,13.87866807,198297,936006.7214,1009810.88,47427554951,730,294.34,286.53,
3/14/2015,3,14,2015,284.21,13940125,12.3819142,219463,845760.3666,955514.02,47427554951,716,293.77,284.86,
3/15/2015,3,15,2015,283.57,13943800,11.85474118,222639,567261.9925,1045239.02,47427554951,731,286.1,249.46,
3/16/2015,3,16,2015,290.88,13947075,14.04389459,206461,845772.8294,956704.32,47427554951,702,264.82,247.9,
3/17/2015,3,17,2015,287.02,13950650,14.75421706,199845,879535.3388,1030114.78,47427554951,634,265.11,259.53,
3/18/2015,3,18,2015,265.85,13954175,15.20202714,191204,1313065.331,941109,47427554951,699,263.28,256.66,
3/19/2015,3,19,2015,260.62,13957750,16.03415694,190851,1264777.941,935886.42,47427554951,577,270.56,260.39,
3/20/2015,3,20,2015,259.8,13961275,16.10498382,198449,898988.249,919951.8,47427554951,565,270.57,262.06,
3/21/2015,3,21,2015,257.83,13964850,14.67230432,218099,671989.2006,925351.87,47427554951,660,267.94,244.06,
3/22/2015,3,22,2015,260.5,13968175,12.03965358,214152,500187.762,869288.5,47427554951,618,249.66,236.56,
3/23/2015,3,23,2015,266.07,13971975,17.375943,221091,777604.4346,1015589.19,47427554951,600,254.77,245.12,
3/24/2015,3,24,2015,247.83,13976150,14.32893236,185435,995369.8884,1038159.87,46717549645,579,250.17,245.8,
3/25/2015,3,25,2015,245.68,13980300,15.31775967,182792,1048542.223,1023257.2,46717549645,719,255.25,247.81,
3/26/2015,3,26,2015,251.98,13984025,14.07414031,188107,970255.8947,942153.22,46717549645,706,253.51,240.68,
3/27/2015,3,27,2015,248.63,13988325,15.37769189,202290,1081116.668,1072838.45,46717549645,891,249.63,237.17,
3/28/2015,3,28,2015,251.52,13992075,12.89657663,208232,699832.0371,946218.24,46717549645,786,249.66,243.25,
3/29/2015,3,29,2015,244.05,13995850,12.19379189,228699,542197.7672,924217.35,46717549645,687,247.97,241.04,
3/30/2015,3,30,2015,245.18,13999400,14.80696195,202713,809237.4931,873821.52,46717549645,611,255.07,246.01,
3/31/2015,3,31,2015,242.92,14003125,14.73616593,203189,780481.8759,908277.88,46717549645,622,257.06,252.31,
4/1/2015,4,1,2015,242.7,14006675,18.11563857,241041,1065013.433,865953.6,46717549645,782,256.41,252.32,
4/2/2015,4,2,2015,252.44,14010350,16.0150584,214884,919886.2699,931756.04,46717549645,703,261.09,253.95,
4/3/2015,4,3,2015,254.39,14014125,14.6205005,195509,710039.2639,963883.71,46717549645,907,262.22,254.87,
4/4/2015,4,4,2015,253.77,14017975,15.06052225,228536,534385.2119,980821.05,46717549645,823,257.14,253.24,
4/5/2015,4,5,2015,257.03,14021750,14.3073758,222020,464142.9762,973886.67,49446390688,803,255.94,244.02,
4/6/2015,4,6,2015,254.7,14024975,15.31261593,189967,630939.0199,825228,49446390688,755,246.95,239.15,
4/7/2015,4,7,2015,255.48,14028950,16.185038,220417,825264.712,1019620.68,49446390688,653,244.55,232.79,
4/8/2015,4,8,2015,245.89,14031925,15.47753386,214628,920414.8328,735211.1,49446390688,746,239.79,234.52,
4/9/2015,4,9,2015,244.98,14035500,16.98327802,203465,869233.7473,879723.18,49446390688,717,238.64,234.72,
4/10/2015,4,10,2015,235.71,14039050,29.80724162,215133,938294.3579,843606.09,49446390688,857,237.69,222.16,
4/11/2015,4,11,2015,236.7,14042475,17.10524583,243573,775358.4642,814721.4,49446390688,754,225.74,216.39,
4/12/2015,4,12,2015,236.76,14045875,14.35766331,193479,518158.2748,808298.64,49446390688,761,224.63,218.94,
4/13/2015,4,13,2015,225.99,14049400,15.91337178,232236,736302.8876,800004.6,49446390688,755,230.62,224.39,
4/14/2015,4,14,2015,216,14053350,16.94687098,219510,1094007.709,856656,49446390688,634,229.28,222.37,
4/15/2015,4,15,2015,218.96,14056425,15.07987703,190441,796458.5682,676586.4,49446390688,693,224.94,221.86,
4/16/2015,4,16,2015,229.62,14059875,15.02016737,196262,1092751.348,795633.3,49446390688,717,227.12,222.6,
4/17/2015,4,17,2015,222.67,14063225,14.2760589,191876,1160090.329,749061.88,49446390688,794,226.56,222.21,
4/18/2015,4,18,2015,222.32,14066550,13.91339511,225102,888595.0446,742104.16,49446390688,777,235.76,225.54,
4/19/2015,4,19,2015,225.72,14069950,12.06487514,168858,824017.0177,770156.64,49446390688,921,239,234.13,
4/20/2015,4,20,2015,224.63,14074100,15.96574801,253148,1314222.74,935583.95,49446390688,654,238.02,234.12,
4/21/2015,4,21,2015,224.88,14078075,16.81026573,205286,1167048.984,897496.08,47610564513,629,237.36,230.74,
4/22/2015,4,22,2015,237.34,14081650,16.12435635,222085,1492167.795,852287.94,47610564513,792,233.4,226.74,
4/23/2015,4,23,2015,235.48,14085100,14.77482324,212819,1043100.654,815702.72,47610564513,716,227.37,215.22,
4/24/2015,4,24,2015,230.93,14088100,16.22929386,205205,1300018.225,696484.88,47610564513,906,234.33,218.21,
4/25/2015,4,25,2015,228.6,14091950,99.96396999,242148,1061784.872,902741.4,47610564513,857,230.34,223.84,
4/26/2015,4,26,2015,218.42,14095675,13.29723822,226263,986913.3041,816453.96,47610564513,715,228.04,224.76,
4/27/2015,4,27,2015,222.59,14099125,15.1962056,203028,1387033.685,771274.35,47610564513,655,240.41,225.99,
4/28/2015,4,28,2015,222.66,14103050,15.80028461,218502,1282095.821,877280.4,47610564513,623,239.5,233.1,
4/29/2015,4,29,2015,225.69,14106275,17.28262292,207741,1302466.315,731686.98,47610564513,713,237.4,233.26,
4/30/2015,4,30,2015,235.13,14109600,16.08932183,215077,1220912.967,785569.33,47610564513,741,244.21,235.53,
5/1/2015,5,1,2015,233.43,14113275,15.30178105,197072,1211402.252,861356.7,47610564513,793,243.62,238.48,
5/2/2015,5,2,2015,234.13,14116950,14.07475563,238390,938951.081,863705.57,47610564513,704,240.31,232.9,
5/3/2015,5,3,2015,240.51,14120400,12.37823502,212123,814631.0011,832645.62,47610564513,732,237.54,229.54,
5/4/2015,5,4,2015,236.17,14123700,13.94423733,190201,1115767.987,782431.21,47643398018,783,239.68,229.15,
5/5/2015,5,5,2015,234.66,14127550,16.03734494,219068,1185724.429,907195.56,47643398018,698,247.11,236.88,
5/6/2015,5,6,2015,235.79,14131125,16.01690293,219506,1163293.865,846721.89,47643398018,691,248.46,240.37,
5/7/2015,5,7,2015,233.99,14135150,16.35823476,227324,1369922.518,945553.59,47643398018,724,245.81,239.96,
5/8/2015,5,8,2015,244.72,14138850,15.86988861,261673,1125450.448,909134.8,47643398018,670,245.01,240.1,
5/9/2015,5,9,2015,241.08,14142000,14.78591409,199251,912949.8807,762777.12,47643398018,723,244.05,241.06,
5/10/2015,5,10,2015,239.35,14145225,15.2176298,213909,995251.9926,775494,47643398018,653,246.17,236.01,
5/11/2015,5,11,2015,244.19,14148950,16.18034809,215628,1075275.174,913514.79,47643398018,726,238.5,238.5,
5/12/2015,5,12,2015,241.51,14152900,16.75259925,233523,1161665.751,957828.66,47643398018,494,240.45,236.96,
5/13/2015,5,13,2015,242.72,14156950,15.40723591,211323,1071140.424,986656.8,47643398018,714,239.61,237.24,
5/14/2015,5,14,2015,238.32,14160450,14.19848984,201739,1047459.529,837456.48,47643398018,783,237.91,233.26,
5/15/2015,5,15,2015,237.6,14164575,15.0815495,209999,1014614.791,983664,47643398018,758,235.52,233.03,
5/16/2015,5,16,2015,236.63,14167775,13.79618089,236081,744402.1926,760292.19,47643398018,653,235.82,233.57,
5/17/2015,5,17,2015,235.78,14172100,12.33378944,216412,686643.8674,1022577.86,48807487245,708,237.49,234.96,
5/18/2015,5,18,2015,236.45,14175525,14.85179661,197816,827210.0964,813151.55,48807487245,772,241.57,236.16,
5/19/2015,5,19,2015,232.04,14178925,15.46219384,207126,1143305.566,792416.6,48807487245,624,241.82,239.6,
5/20/2015,5,20,2015,234.6,14182475,15.67924364,221491,1191754.86,836349,48807487245,732,242.85,239.56,
5/21/2015,5,21,2015,236,14186300,14.46308563,203159,957204.6814,906004,48807487245,792,241.89,237.28,
5/22/2015,5,22,2015,240.5,14189850,15.32116469,207671,1165755.117,857382.5,48807487245,748,238.94,236.28,
